pID,occupation,YOE,gradeLvl,gender,isNativeSpeaker,numLanguages,hasDyslexia,hasImpairment,quizScore,MRScore,doneLeetcodeBefore,problemOrder,problemType,numBuilds,numComments,numPrints,numWindowSwitch,numPass,numDelAction,numUndoAction,numCursorAction,numClipboardAction,numCharsAction,numChars,avgWordLen,totalTime,timeTS,timeFL,timeCE,timeBuild,timeOC,numTS,numFL,numCE,numOC,problem,treatment,TOWRE A Standard Scores,TOWRE A RAW,TOWRE B Standard Scores,TOWRE B RAW,Total Reading Efficiency Score,Reading Difficulty,Categorical Reading
PA20T,Graduate Student in other field,2 years - 5 years,,Male,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",72.72727272727273,100.0,No,8,13_nonword,8,0,0,81,1,35,0,17,0,17,57,3.3529411764705883,251.53,24.044,6.391,103.905,27.195999999999994,89.998,1,1,8,8,13,nonword,113,103,106,58,219,0,Highly Above Average
PA20T,Graduate Student in other field,2 years - 5 years,,Male,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",72.72727272727273,100.0,No,10,169_complex,7,0,0,35,1,70,0,22,0,18,107,5.944444444444445,289.78,8.012,19.751,156.956,20.372,84.693,1,1,7,7,169,complex,113,103,106,58,219,0,Highly Above Average
PA20T,Graduate Student in other field,2 years - 5 years,,Male,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",72.72727272727273,100.0,No,11,108_nonword,4,0,0,17,1,17,0,12,0,6,41,6.833333333333333,105.25,1.019,28.494,37.606,12.475,25.655,1,1,3,4,108,nonword,113,103,106,58,219,0,Highly Above Average
ABLJO,Undergraduate in Computer Science,2 years - 5 years,Sophomore,Female,N,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, but I believe I have a learning disability that is not diagnosed",81.81818181818183,100.0,No,1,203_simple,2,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,203,simple,75,69,82,39,157,1,Highly Below Average
ABLJO,Undergraduate in Computer Science,2 years - 5 years,Sophomore,Female,N,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, but I believe I have a learning disability that is not diagnosed",81.81818181818183,100.0,No,2,144_original,2,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,144,original,75,69,82,39,157,1,Highly Below Average
ABLJO,Undergraduate in Computer Science,2 years - 5 years,Sophomore,Female,N,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, but I believe I have a learning disability that is not diagnosed",81.81818181818183,100.0,No,4,13_simple,5,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,13,simple,75,69,82,39,157,1,Highly Below Average
C3H11I,Undergraduate in Computer Science,5 years - 10 years,Senior,Male,Y,2,"Yes, I have a diagnosis of dyslexia","Yes, I have another learning disability other than a reading impairment",72.72727272727273,90.0,No,1,144_complex,1,3,0,114,1,8,0,20,0,14,185,13.214285714285714,207.34,28.007,22.958,144.136,3.214,9.027,1,1,1,1,144,complex,97,95,76,30,173,0,Below Average
C3H11I,Undergraduate in Computer Science,5 years - 10 years,Senior,Male,Y,2,"Yes, I have a diagnosis of dyslexia","Yes, I have another learning disability other than a reading impairment",72.72727272727273,90.0,No,2,121_complex,3,0,0,107,1,0,0,0,0,4,38,9.5,124.23,2.003,76.465,27.291,5.905,12.566,1,1,1,2,121,complex,97,95,76,30,173,0,Below Average
C3H11I,Undergraduate in Computer Science,5 years - 10 years,Senior,Male,Y,2,"Yes, I have a diagnosis of dyslexia","Yes, I have another learning disability other than a reading impairment",72.72727272727273,90.0,No,3,35_nonword,1,0,0,100,1,0,0,1,0,4,26,6.5,63.1,1.006,28.984,23.539,3.554,6.019,1,1,1,1,35,nonword,97,95,76,30,173,0,Below Average
C3H11I,Undergraduate in Computer Science,5 years - 10 years,Senior,Male,Y,2,"Yes, I have a diagnosis of dyslexia","Yes, I have another learning disability other than a reading impairment",72.72727272727273,90.0,No,4,203_complex,1,0,0,95,1,0,0,0,0,2,22,11.0,88.1,8.008,13.182,56.225,2.659,8.023,1,1,1,1,203,complex,97,95,76,30,173,0,Below Average
C3H11I,Undergraduate in Computer Science,5 years - 10 years,Senior,Male,Y,2,"Yes, I have a diagnosis of dyslexia","Yes, I have another learning disability other than a reading impairment",72.72727272727273,90.0,No,5,118_original,1,0,0,91,1,5,0,4,0,13,71,5.461538461538462,188.32,2.001,35.724,138.593,3.974,8.027,1,1,1,1,118,original,97,95,76,30,173,0,Below Average
C3H11I,Undergraduate in Computer Science,5 years - 10 years,Senior,Male,Y,2,"Yes, I have a diagnosis of dyslexia","Yes, I have another learning disability other than a reading impairment",72.72727272727273,90.0,No,6,1_original,4,1,2,84,1,19,0,3,0,22,213,9.681818181818182,334.62,20.028,13.029,190.55,15.35,95.661,1,1,5,4,1,original,97,95,76,30,173,0,Below Average
C3H11I,Undergraduate in Computer Science,5 years - 10 years,Senior,Male,Y,2,"Yes, I have a diagnosis of dyslexia","Yes, I have another learning disability other than a reading impairment",72.72727272727273,90.0,No,7,108_simple,5,2,2,64,1,12,0,0,0,27,202,7.481481481481482,342.75,2.008,35.653,140.089,15.434,149.568,1,1,5,5,108,simple,97,95,76,30,173,0,Below Average
C3H11I,Undergraduate in Computer Science,5 years - 10 years,Senior,Male,Y,2,"Yes, I have a diagnosis of dyslexia","Yes, I have another learning disability other than a reading impairment",72.72727272727273,90.0,No,8,66_original,1,0,0,47,1,0,0,0,0,4,22,5.5,65.15,1.003,37.533,15.086,2.503,9.029,1,1,1,1,66,original,97,95,76,30,173,0,Below Average
C3H11I,Undergraduate in Computer Science,5 years - 10 years,Senior,Male,Y,2,"Yes, I have a diagnosis of dyslexia","Yes, I have another learning disability other than a reading impairment",72.72727272727273,90.0,No,9,169_complex,1,0,0,42,1,7,0,0,0,5,49,9.8,122.25,1.0,15.117,95.351,3.768,7.016,1,1,1,1,169,complex,97,95,76,30,173,0,Below Average
C3H11I,Undergraduate in Computer Science,5 years - 10 years,Senior,Male,Y,2,"Yes, I have a diagnosis of dyslexia","Yes, I have another learning disability other than a reading impairment",72.72727272727273,90.0,No,10,136_complex,1,0,0,37,1,1,0,0,0,3,24,8.0,47.1,2.001,12.529,21.686,4.875,6.007,1,1,1,1,136,complex,97,95,76,30,173,0,Below Average
C3H11I,Undergraduate in Computer Science,5 years - 10 years,Senior,Male,Y,2,"Yes, I have a diagnosis of dyslexia","Yes, I have another learning disability other than a reading impairment",72.72727272727273,90.0,No,11,104_complex,2,1,0,32,1,29,0,9,0,12,97,8.083333333333334,212.34,6.015,3.668,179.305,7.371,15.983,1,1,2,2,104,complex,97,95,76,30,173,0,Below Average
C3H11I,Undergraduate in Computer Science,5 years - 10 years,Senior,Male,Y,2,"Yes, I have a diagnosis of dyslexia","Yes, I have another learning disability other than a reading impairment",72.72727272727273,90.0,No,12,13_complex,2,0,0,26,1,2,0,0,0,6,25,4.166666666666667,117.15,2.007,38.054,26.543,6.666,43.883,1,1,2,2,13,complex,97,95,76,30,173,0,Below Average
C3H11I,Undergraduate in Computer Science,5 years - 10 years,Senior,Male,Y,2,"Yes, I have a diagnosis of dyslexia","Yes, I have another learning disability other than a reading impairment",72.72727272727273,90.0,No,13,112_original,7,4,1,19,1,0,0,0,0,0,0,0.0,516.47,2.007,45.169,311.817,52.95700000000001,104.522,1,1,6,6,112,original,97,95,76,30,173,0,Below Average
CG1HZ6,Undergraduate in Computer Science,1 year - 2 years,Junior,Female,N,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",81.81818181818183,100.0,Maybe,1,136_complex,1,0,0,75,1,30,0,0,0,10,47,4.7,246.37,2.344,49.459,172.766,3.706,18.096,1,1,1,1,136,complex,82,79,89,46,171,0,Below Average
CG1HZ6,Undergraduate in Computer Science,1 year - 2 years,Junior,Female,N,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",81.81818181818183,100.0,Maybe,2,144_nonword,1,0,0,66,1,10,0,0,0,3,19,6.333333333333333,161.37,2.015,81.749,56.434,5.118,16.059,1,1,1,1,144,nonword,82,79,89,46,171,0,Below Average
CG1HZ6,Undergraduate in Computer Science,1 year - 2 years,Junior,Female,N,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",81.81818181818183,100.0,Maybe,5,104_original,5,0,0,31,1,102,0,0,0,25,171,6.84,523.88,1.032,52.172,404.294,16.664,49.717000000000006,1,1,4,4,104,original,82,79,89,46,171,0,Below Average
CG1HZ6,Undergraduate in Computer Science,1 year - 2 years,Junior,Female,N,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",81.81818181818183,100.0,Maybe,7,169_original,1,0,0,5,1,0,0,0,0,0,0,0.0,65.19,1.0,23.507,36.162,4.526,0.0,1,1,1,1,169,original,82,79,89,46,171,0,Below Average
A3RT7,Graduate Student in Computer Science,10+ years,,Male,Y,4+,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,55.00000000000001,Yes,1,121_original,2,0,0,140,1,34,0,5,0,12,68,5.666666666666667,204.26,2.853,52.381,131.655,6.865,10.508,1,1,2,2,121,original,97,95,103,57,200,0,Above Average
A3RT7,Graduate Student in Computer Science,10+ years,,Male,Y,4+,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,55.00000000000001,Yes,2,118_nonword,2,0,0,129,1,13,0,5,0,10,53,5.3,177.32,1.013,61.226,92.713,6.658,15.706,1,1,1,2,118,nonword,97,95,103,57,200,0,Above Average
A3RT7,Graduate Student in Computer Science,10+ years,,Male,Y,4+,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,55.00000000000001,Yes,3,136_simple,2,0,0,116,1,1,0,0,0,1,18,18.0,91.23,1.001,46.497,5.138,5.045,33.548,1,1,1,2,136,simple,97,95,103,57,200,0,Above Average
A3RT7,Graduate Student in Computer Science,10+ years,,Male,Y,4+,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,55.00000000000001,Yes,4,1_original,1,0,0,100,1,0,0,2,0,3,11,3.6666666666666665,108.7,1.001,46.143,7.263,2.695,51.594,1,1,1,1,1,original,97,95,103,57,200,0,Above Average
A3RT7,Graduate Student in Computer Science,10+ years,,Male,Y,4+,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,55.00000000000001,Yes,5,108_simple,2,0,0,85,1,7,6,0,0,5,35,7.0,79.68,0.0,0.0,46.089,4.798,28.797,0,0,2,2,108,simple,97,95,103,57,200,0,Above Average
A3RT7,Graduate Student in Computer Science,10+ years,,Male,Y,4+,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,55.00000000000001,Yes,6,169_original,2,0,0,80,1,2,0,1,0,3,54,18.0,87.22,2.017,54.629,17.381,4.343,8.845,1,1,1,2,169,original,97,95,103,57,200,0,Above Average
A3RT7,Graduate Student in Computer Science,10+ years,,Male,Y,4+,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,55.00000000000001,Yes,7,112_simple,2,0,0,71,1,11,0,0,0,4,17,4.25,119.22,23.027,53.369,28.415,6.757,7.653,1,1,1,2,112,simple,97,95,103,57,200,0,Above Average
A3RT7,Graduate Student in Computer Science,10+ years,,Male,Y,4+,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,55.00000000000001,Yes,8,35_nonword,1,0,0,63,1,0,0,10,0,3,33,11.0,47.13,1.013,24.0,13.577,1.54,7.003,1,1,1,1,35,nonword,97,95,103,57,200,0,Above Average
A3RT7,Graduate Student in Computer Science,10+ years,,Male,Y,4+,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,55.00000000000001,Yes,9,203_simple,2,0,0,56,1,1,0,0,0,1,14,14.0,75.18,1.016,52.314,8.127,5.405,8.32,1,1,1,2,203,simple,97,95,103,57,200,0,Above Average
A3RT7,Graduate Student in Computer Science,10+ years,,Male,Y,4+,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,55.00000000000001,Yes,10,13_simple,3,0,0,49,1,35,0,9,0,9,49,5.444444444444445,156.33,1.039,31.829,66.236,9.932,47.298,1,1,3,3,13,simple,97,95,103,57,200,0,Above Average
A3RT7,Graduate Student in Computer Science,10+ years,,Male,Y,4+,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,55.00000000000001,Yes,11,104_complex,2,0,0,38,1,1,0,2,0,4,27,6.75,63.13,1.013,23.73,13.833,4.281,20.278,1,1,2,2,104,complex,97,95,103,57,200,0,Above Average
A3RT7,Graduate Student in Computer Science,10+ years,,Male,Y,4+,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,55.00000000000001,Yes,12,144_original,1,0,0,29,1,0,0,0,0,2,12,6.0,26.06,4.005,9.297,4.505,3.241,5.01,1,1,1,1,144,original,97,95,103,57,200,0,Above Average
A3RT7,Graduate Student in Computer Science,10+ years,,Male,Y,4+,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,55.00000000000001,Yes,13,66_nonword,8,0,3,25,1,0,0,0,0,0,0,0.0,454.81,1.005,110.29,178.29899999999998,18.279000000000003,146.936,1,1,7,7,66,nonword,97,95,103,57,200,0,Above Average
ONX9TB,Graduate Student in other field,2 years - 5 years,,Male,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","Yes, I have another learning disability other than a reading impairment",36.36363636363637,100.0,Maybe,2,144_complex,3,1,0,57,1,17,0,0,0,5,26,5.2,373.68,9.02,99.657,194.919,12.312,57.776,1,1,2,2,144,complex,106,100,100,56,206,0,Above Average
ONX9TB,Graduate Student in other field,2 years - 5 years,,Male,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","Yes, I have another learning disability other than a reading impairment",36.36363636363637,100.0,Maybe,3,35_nonword,3,0,0,45,1,25,0,16,0,8,43,5.375,310.75,0.0,0.0,110.099,14.018,186.633,0,0,3,3,35,nonword,106,100,100,56,206,0,Above Average
LRVF7A,Undergraduate in Computer Science,1 year - 2 years,Junior,Female,N,4+,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",81.81818181818183,65.0,Yes,1,13_nonword,8,0,0,103,1,18,0,3,0,9,30,3.333333333333333,372.51,31.029,120.473,33.033,17.845000000000002,170.133,1,1,5,5,13,nonword,86,85,96,53,182,0,Below Average
LRVF7A,Undergraduate in Computer Science,1 year - 2 years,Junior,Female,N,4+,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",81.81818181818183,65.0,Yes,2,1_nonword,3,0,0,82,1,23,2,9,0,6,26,4.333333333333333,324.53,73.518,0.0,204.677,7.899,38.435,1,0,2,2,1,nonword,86,85,96,53,182,0,Below Average
LRVF7A,Undergraduate in Computer Science,1 year - 2 years,Junior,Female,N,4+,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",81.81818181818183,65.0,Yes,3,35_nonword,3,0,0,69,1,12,0,16,0,6,30,5.0,154.23,1.003,72.034,34.249,8.442,38.506,1,1,2,2,35,nonword,86,85,96,53,182,0,Below Average
LRVF7A,Undergraduate in Computer Science,1 year - 2 years,Junior,Female,N,4+,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",81.81818181818183,65.0,Yes,4,144_nonword,1,0,0,59,1,8,0,3,0,3,17,5.666666666666667,119.16,1.0,96.063,11.679,3.41,7.009,1,1,1,1,144,nonword,86,85,96,53,182,0,Below Average
LRVF7A,Undergraduate in Computer Science,1 year - 2 years,Junior,Female,N,4+,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",81.81818181818183,65.0,Yes,5,118_complex,3,0,0,54,1,33,0,29,0,13,62,4.769230769230769,488.84,1.007,94.92,169.111,8.988000000000001,214.813,1,1,3,3,118,complex,86,85,96,53,182,0,Below Average
LRVF7A,Undergraduate in Computer Science,1 year - 2 years,Junior,Female,N,4+,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",81.81818181818183,65.0,Yes,6,66_simple,5,0,0,41,1,45,0,6,0,15,76,5.066666666666666,447.61,1.003,104.196,305.463,15.137,21.815,1,1,3,3,66,simple,86,85,96,53,182,0,Below Average
LRVF7A,Undergraduate in Computer Science,1 year - 2 years,Junior,Female,N,4+,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",81.81818181818183,65.0,Yes,8,136_complex,2,0,0,22,1,18,0,2,0,6,30,5.0,122.19,1.004,36.125,23.315,8.695,53.055,1,1,2,2,136,complex,86,85,96,53,182,0,Below Average
LRVF7A,Undergraduate in Computer Science,1 year - 2 years,Junior,Female,N,4+,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",81.81818181818183,65.0,Yes,9,203_complex,1,0,0,12,1,6,0,1,0,2,24,12.0,135.16,2.012,104.893,14.699,6.544,7.015,2,2,1,1,203,complex,86,85,96,53,182,0,Below Average
9BB179,Undergraduate in Computer Science,1 year - 2 years,Junior,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",45.45454545454545,90.0,Yes,1,1_complex,1,0,0,89,1,21,0,4,0,11,34,3.090909090909091,236.54,43.126,59.938,120.207,4.26,9.009,1,1,1,1,1,complex,86,85,91,48,177,0,Below Average
9BB179,Undergraduate in Computer Science,1 year - 2 years,Junior,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",45.45454545454545,90.0,Yes,2,104_simple,3,0,0,86,1,89,23,1,0,27,123,4.555555555555555,464.99,31.039,74.307,282.54299999999995,9.424,67.682,1,1,3,3,104,simple,86,85,91,48,177,0,Below Average
9BB179,Undergraduate in Computer Science,1 year - 2 years,Junior,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",45.45454545454545,90.0,Yes,4,66_simple,1,0,0,70,1,7,0,22,0,5,21,4.2,155.26,66.101,2.668,75.334,5.156,6.005,1,1,1,1,66,simple,86,85,91,48,177,0,Below Average
9BB179,Undergraduate in Computer Science,1 year - 2 years,Junior,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",45.45454545454545,90.0,Yes,6,144_original,1,0,0,51,1,17,0,1,0,6,26,4.333333333333333,96.96,30.12,5.277,50.897,4.652,6.017,1,1,1,1,144,original,86,85,91,48,177,0,Below Average
9BB179,Undergraduate in Computer Science,1 year - 2 years,Junior,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",45.45454545454545,90.0,Yes,7,203_simple,1,0,0,46,1,14,0,0,0,6,27,4.5,100.18,2.018,13.481,74.832,4.839,5.006,1,1,1,1,203,simple,86,85,91,48,177,0,Below Average
9BB179,Undergraduate in Computer Science,1 year - 2 years,Junior,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",45.45454545454545,90.0,Yes,8,169_nonword,1,0,0,40,1,6,0,0,0,2,35,17.5,90.18,1.036,17.3,64.819,3.026,4.002,1,1,1,1,169,nonword,86,85,91,48,177,0,Below Average
9BB179,Undergraduate in Computer Science,1 year - 2 years,Junior,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",45.45454545454545,90.0,Yes,9,136_complex,4,0,0,35,1,18,0,0,0,5,35,7.0,275.5,2.011,18.661,136.353,15.654,102.823,1,1,3,4,136,complex,86,85,91,48,177,0,Below Average
59G06D,Graduate Student in other field,5 years - 10 years,,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",72.72727272727273,100.0,No,1,118_original,2,0,0,89,1,23,0,6,0,18,76,4.222222222222222,220.39,17.031,83.024,97.488,8.656,14.193,1,1,1,2,118,original,100,98,109,59,209,0,Above Average
59G06D,Graduate Student in other field,5 years - 10 years,,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",72.72727272727273,100.0,No,2,121_simple,1,0,0,74,1,7,0,0,0,3,38,12.666666666666666,103.2,35.062,25.033,26.056,5.026,12.025,1,1,1,1,121,simple,100,98,109,59,209,0,Above Average
59G06D,Graduate Student in other field,5 years - 10 years,,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",72.72727272727273,100.0,No,3,203_complex,2,0,0,69,1,6,0,0,0,1,21,21.0,126.17,20.021,26.34,46.588,10.384,22.84,1,1,1,2,203,complex,100,98,109,59,209,0,Above Average
59G06D,Graduate Student in other field,5 years - 10 years,,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",72.72727272727273,100.0,No,4,35_original,1,0,0,60,1,7,0,5,0,2,25,12.5,91.16,41.046,6.036,25.694,4.356,14.028,1,1,1,1,35,original,100,98,109,59,209,0,Above Average
59G06D,Graduate Student in other field,5 years - 10 years,,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",72.72727272727273,100.0,No,5,108_simple,3,0,0,55,1,20,0,1,0,7,43,6.142857142857143,265.42,59.07,33.849,105.987,13.142,53.376000000000005,1,1,2,3,108,simple,100,98,109,59,209,0,Above Average
59G06D,Graduate Student in other field,5 years - 10 years,,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",72.72727272727273,100.0,No,6,13_complex,3,0,0,44,1,13,0,0,0,7,29,4.142857142857143,203.3,52.061,34.836,60.74,20.102,35.561,1,1,3,3,13,complex,100,98,109,59,209,0,Above Average
59G06D,Graduate Student in other field,5 years - 10 years,,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",72.72727272727273,100.0,No,7,136_original,1,0,0,35,1,11,0,0,0,2,23,11.5,84.11,27.033,3.128,41.731,5.215,7.008,1,1,1,1,136,original,100,98,109,59,209,0,Above Average
59G06D,Graduate Student in other field,5 years - 10 years,,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",72.72727272727273,100.0,No,8,1_nonword,2,0,0,30,1,10,0,4,0,10,41,4.1,160.22,34.04,11.823,85.75,8.811,19.797,1,1,2,2,1,nonword,100,98,109,59,209,0,Above Average
59G06D,Graduate Student in other field,5 years - 10 years,,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",72.72727272727273,100.0,No,9,112_simple,1,0,0,23,1,10,0,0,0,2,29,14.5,102.22,40.097,4.351,44.108,4.653,9.013,1,1,1,1,112,simple,100,98,109,59,209,0,Above Average
59G06D,Graduate Student in other field,5 years - 10 years,,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",72.72727272727273,100.0,No,10,104_nonword,1,0,0,18,1,7,0,0,0,1,12,12.0,59.1,14.026,24.85,5.458,5.751,9.018,1,1,1,1,104,nonword,100,98,109,59,209,0,Above Average
59G06D,Graduate Student in other field,5 years - 10 years,,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",72.72727272727273,100.0,No,11,169_nonword,1,0,0,13,1,6,0,1,0,4,44,11.0,76.14,21.03,27.201,15.0,4.892,8.02,1,1,1,1,169,nonword,100,98,109,59,209,0,Above Average
59G06D,Graduate Student in other field,5 years - 10 years,,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",72.72727272727273,100.0,No,12,66_simple,1,0,0,8,1,7,0,0,0,3,18,6.0,149.22,35.036,3.102,97.95,5.128,8.007,1,1,1,1,66,simple,100,98,109,59,209,0,Above Average
59G06D,Graduate Student in other field,5 years - 10 years,,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",72.72727272727273,100.0,No,13,144_complex,1,0,0,3,1,0,0,0,0,0,0,0.0,53.09,21.049,13.279,10.537,4.218,4.009,1,1,1,1,144,complex,100,98,109,59,209,0,Above Average
MWLBEE,Undergraduate in Computer Science,2 years - 5 years,Junior,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","Yes, I have another learning disability other than a reading impairment",63.63636363636363,65.0,Maybe,1,169_original,1,0,0,0,1,0,0,0,0,0,0,0.0,2715.09,2715.095,0.0,0.0,0.0,0.0,1,0,0,0,169,original,93,92,106,58,199,0,Above Average
MWLBEE,Undergraduate in Computer Science,2 years - 5 years,Junior,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","Yes, I have another learning disability other than a reading impairment",63.63636363636363,65.0,Maybe,2,104_simple,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,simple,93,92,106,58,199,0,Above Average
MWLBEE,Undergraduate in Computer Science,2 years - 5 years,Junior,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","Yes, I have another learning disability other than a reading impairment",63.63636363636363,65.0,Maybe,3,13_simple,5,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,13,simple,93,92,106,58,199,0,Above Average
MWLBEE,Undergraduate in Computer Science,2 years - 5 years,Junior,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","Yes, I have another learning disability other than a reading impairment",63.63636363636363,65.0,Maybe,4,121_nonword,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,121,nonword,93,92,106,58,199,0,Above Average
MWLBEE,Undergraduate in Computer Science,2 years - 5 years,Junior,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","Yes, I have another learning disability other than a reading impairment",63.63636363636363,65.0,Maybe,5,136_complex,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,136,complex,93,92,106,58,199,0,Above Average
